strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Ulcer Index,Volatility,Sharpe,Beta vs QQQ,Alpha Ann vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,Turnover/Year,Average TQQQ Weight,Average Idle Asset Weight,Average Cash Weight,Average Scale While Invested,2022 Return,2023+ CAGR,family,scaling,scaling_description,idle_asset
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,10.0,Full Sample,2018-01-02,2026-04-06,6.876305376257348,0.2839506913470562,-0.500291376430337,17.117512296856628,0.3678365318701964,0.8673842138108312,1.4396575178431894,0.03898392189814197,0.7423111877949264,1.657677648323423,1.6651960136630022,1.2409537146697012,0.37846786823985695,0.5715321317601431,0.05000000000000001,1.0,-0.38790765232544,0.3869129730779377,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,10.0,2018-2021,2018-01-02,2021-12-31,3.4370277976643475,0.45209421813580386,-0.500291376430337,12.254830889219544,0.40206814411181147,1.1311666570941803,1.537312052880818,0.044440844585449446,0.9626417462274303,1.7671640775175899,1.8556799057874254,1.512547456631092,0.40351835820165466,0.5464816417983452,0.05,1.0,,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,10.0,2022,2022-01-03,2022-12-30,-0.38790765232544,-0.3914347115820538,-0.4131269415554485,31.49437613820274,0.32021005037722716,-1.3770121282199241,0.9831805077122151,-0.10277729389639237,-1.7574399269448109,0.9513806517078808,1.115621981553879,0.5058864265927979,0.027191235059760958,0.922808764940239,0.05,1.0,-0.38790765232544,,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::baseline::qqq,hybrid_tqqq_continuous::baseline::qqq,10.0,2023+,2023-01-03,2026-04-06,1.9001031596530082,0.3869129730779377,-0.32152108723710227,9.639837278774808,0.3346857023983403,1.1507359688454049,1.6246837448752929,-0.054740879607003926,0.7464749217538761,1.664614274214593,2.287763387867563,1.13817044930114,0.455575148934357,0.4944248510656431,0.049999999999999996,1.0,,0.3869129730779377,hybrid_growth_tqqq_continuous_scaling,baseline,No extra scaling; use the existing MA200 + ATR staged TQQQ sizing as-is.,QQQ
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,0.0,Full Sample,2018-01-02,2026-04-06,4.215627194161673,0.22143053042923744,-0.39410559283407964,11.657980984314865,0.26650280485908806,0.8873764851759668,0.7283266328691859,0.09479930214825757,0.19778067792121212,1.1406047898405904,1.0238038137732328,3.7498172010952016,0.40011870944709665,0.5498812905529034,0.05000000000000001,1.0223517682312324,-0.136323351129351,0.21330344104901378,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,0.0,2018-2021,2018-01-02,2021-12-31,2.218172319337454,0.339912015737466,-0.39410559283407964,10.862635413102502,0.3111673085513103,1.0969972235771095,0.8751459528542251,0.10774097128263893,0.3258981997146824,1.3167140900689935,1.308803614813422,3.979176968126632,0.43969927274413456,0.5103007272558655,0.05,1.0308130676771892,,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,0.0,2022,2022-01-03,2022-12-30,-0.136323351129351,-0.13781224710504603,-0.14968746234499108,14.691479438731319,0.07696725645490575,-1.871915928822396,0.043788101770776355,-0.12901572133301614,0.6324711707353213,0.0,0.21974868859445285,0.7424896526978046,0.02246892663720063,0.9275310733627993,0.05,0.7767078612061269,-0.136323351129351,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,0.0,2023+,2023-01-03,2026-04-06,0.8764891960174857,0.21330344104901378,-0.19854470672730962,8.281685219028608,0.24278541044704346,0.9226856858824415,1.0048807513452134,-0.04805228310361285,-0.3372345388308377,1.152758399957236,1.9235757486238583,4.40352457307188,0.46738940513566246,0.48261059486433744,0.049999999999999996,1.020292646061138,,0.21330344104901378,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,5.0,Full Sample,2018-01-02,2026-04-06,4.135388729578769,0.2191393550174392,-0.39499172968207374,11.705114314728874,0.26651546978713564,0.8802795731212085,0.7283458669009407,0.0929153620593172,0.18890612488002362,1.137760684664117,1.0278797906782642,3.7498172010952016,0.40011870944709665,0.5498812905529034,0.05000000000000001,1.0223517682312324,-0.13664230622616091,0.2106363853906288,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
hybrid_tqqq_continuous::ma20_gap_linear::boxx,hybrid_tqqq_continuous::ma20_gap_linear::boxx,5.0,2018-2021,2018-01-02,2021-12-31,2.192622785792183,0.33724096980382257,-0.39499172968207374,10.894779176871827,0.3111893639567537,1.0905347289120266,0.8751863497246274,0.1057433229835167,0.31716941852909813,1.313672899691554,1.3135102082334338,3.979176968126632,0.43969927274413456,0.5103007272558655,0.05,1.0308130676771892,,,hybrid_growth_tqqq_continuous_scaling,ma20_gap_linear,"Scale TQQQ continuously by QQQ distance vs MA20: mild boost above MA20, progressively trim below MA20.",BOXX
